#Bolivia CRNS
UTC, N1 [cph], N2 [cph], P1 [mb], Batt [V], H7 [%], P4 [mb], T7 [C], NMcounts, fbar, fhum, fsol, CR VWC
2023-01-11 06:46:00, 14759, 8050, 0.0, 14.3, 79.0, 581.5, 0.0, 158.479, 0.989, 1.021, 1.003, 0.307
2023-01-11 05:46:00, 14911, 8176, 0.0, 5.8, 77.0, 581.7, 0.0, 158.546, 0.990, 1.020, 1.003, 0.295
2023-01-11 04:46:00, 14721, 7919, 0.0, 10.1, 73.0, 582.1, 1.0, 157.652, 0.993, 1.020, 1.008, 0.300
2023-01-11 03:46:00, 14555, 8061, 0.0, 12.8, 63.0, 582.6, 3.0, 157.509, 0.997, 1.020, 1.009, 0.308
2023-01-11 02:46:00, 14875, 8160, 0.0, 12.9, 43.0, 582.3, 6.0, 157.262, 0.995, 1.017, 1.011, 0.286
2023-01-11 01:46:00, 14715, 8146, 0.0, 12.9, 79.0, 581.9, 3.0, 158.459, 0.992, 1.025, 1.003, 0.302
2023-01-11 00:46:00, 14580, 7975, 0.0, 12.9, 79.0, 581.4, 3.0, 158.290, 0.988, 1.025, 1.004, 0.317
2023-01-10 23:46:00, 14563, 7915, 0.0, 13.0, 79.0, 580.9, 3.0, 158.188, 0.984, 1.025, 1.005, 0.322
2023-01-10 22:46:00, 14728, 8106, 0.0, 13.1, 62.0, 580.5, 6.0, 157.848, 0.981, 1.024, 1.007, 0.311
2023-01-10 21:46:00, 14704, 8122, 0.0, 13.2, 64.0, 580.5, 6.0, 157.973, 0.981, 1.025, 1.006, 0.313
2023-01-10 20:46:00, 14965, 8216, 0.0, 14.1, 40.0, 580.7, 8.0, 157.575, 0.982, 1.018, 1.009, 0.295
2023-01-10 19:46:00, 14777, 8168, 0.0, 14.1, 35.0, 581.0, 9.0, 157.514, 0.985, 1.017, 1.009, 0.308
2023-01-10 18:46:00, 14707, 8013, 0.0, 14.1, 46.0, 581.7, 9.0, 157.864, 0.990, 1.022, 1.007, 0.304
2023-01-10 17:46:00, 14376, 7920, 0.0, 14.1, 46.0, 582.1, 8.0, 157.522, 0.993, 1.021, 1.009, 0.327
2023-01-10 16:46:00, 14319, 8004, 0.0, 14.1, 57.0, 582.2, 7.0, 157.719, 0.994, 1.024, 1.008, 0.328
2023-01-10 15:46:00, 14344, 8044, 0.0, 14.6, 52.0, 582.3, 8.0, 158.441, 0.995, 1.023, 1.003, 0.332
2023-01-10 14:46:00, 14161, 7963, 0.0, 14.3, 71.0, 582.3, 6.0, 157.445, 0.995, 1.028, 1.010, 0.333
2023-01-10 13:46:00, 14379, 7901, 0.0, 14.6, 75.0, 582.3, 5.0, 156.643, 0.995, 1.028, 1.015, 0.308
2023-01-10 12:46:00, 14173, 8016, 0.0, 7.0, 80.0, 582.1, 3.0, 157.478, 0.993, 1.026, 1.010, 0.337
2023-01-10 11:46:00, 14223, 8135, 0.0, 13.3, 87.0, 581.7, 1.0, 158.510, 0.990, 1.024, 1.003, 0.349
2023-01-10 10:46:00, 14185, 8030, 0.0, 14.3, 88.0, 581.1, 0.0, 158.321, 0.985, 1.023, 1.004, 0.359
2023-01-10 09:46:00, 14341, 8071, 0.0, 14.3, 90.0, 580.6, 0.0, 159.551, 0.982, 1.024, 0.996, 0.358
2023-01-10 08:46:00, 14141, 8280, 0.0, 14.3, 87.0, 580.4, 0.0, 158.623, 0.980, 1.023, 1.002, 0.374
2023-01-10 07:46:00, 14460, 8106, 0.0, 14.3, 88.0, 580.5, 0.0, 158.720, 0.981, 1.023, 1.002, 0.341
2023-01-10 06:46:00, 14264, 8044, 0.0, 14.1, 90.0, 580.7, 0.0, 158.959, 0.982, 1.024, 1.000, 0.360
2023-01-10 05:46:00, 14299, 7968, 0.0, 12.2, 88.0, 581.1, 0.0, 158.894, 0.985, 1.023, 1.001, 0.352
2023-01-10 04:46:00, 14217, 7976, 0.0, 5.8, 92.0, 581.6, 0.0, 158.681, 0.989, 1.024, 1.002, 0.352
2023-01-10 03:46:00, 14356, 8005, 0.0, 11.6, 89.0, 581.9, 1.0, 159.132, 0.992, 1.025, 0.999, 0.338
2023-01-10 02:46:00, 14410, 7876, 0.0, 12.9, 88.0, 582.3, 2.0, 158.711, 0.995, 1.026, 1.002, 0.324
2023-01-10 01:46:00, 14618, 8171, 0.0, 12.9, 80.0, 581.5, 3.0, 158.968, 0.989, 1.026, 1.000, 0.316
2023-01-10 00:46:00, 14533, 8128, 0.0, 13.0, 82.0, 580.8, 3.0, 158.973, 0.983, 1.026, 1.000, 0.331
2023-01-09 23:46:00, 14411, 8062, 0.0, 13.0, 77.0, 580.2, 4.0, 159.463, 0.979, 1.026, 0.997, 0.352
2023-01-09 22:46:00, 14719, 8123, 0.0, 13.2, 71.0, 580.6, 6.0, 159.827, 0.982, 1.028, 0.995, 0.320
2023-01-09 21:46:00, 14628, 8003, 0.0, 13.4, 47.0, 580.5, 8.0, 159.855, 0.981, 1.021, 0.995, 0.338
2023-01-09 20:50:00, 14716, 8107, 0.0, 14.1, 54.0, 580.7, 8.0, 159.450, 0.982, 1.024, 0.997, 0.323
2023-01-09 19:46:00, 14591, 8128, 0.0, 13.5, 68.0, 581.2, 6.0, 160.011, 0.986, 1.027, 0.994, 0.328
2023-01-09 18:46:00, 14574, 7934, 0.0, 14.1, 43.0, 581.6, 9.0, 160.049, 0.989, 1.020, 0.993, 0.336
2023-01-09 17:46:00, 14352, 8012, 0.0, 14.1, 64.0, 582.1, 8.0, 159.972, 0.993, 1.029, 0.994, 0.338
2023-01-09 16:46:00, 14326, 7834, 0.0, 14.1, 63.0, 582.2, 7.0, 159.915, 0.994, 1.026, 0.994, 0.343
2023-01-09 15:46:00, 14205, 7908, 0.0, 14.6, 69.0, 582.2, 6.0, 160.181, 0.994, 1.027, 0.993, 0.355
2023-01-09 14:46:00, 14313, 8052, 0.0, 14.0, 63.0, 582.3, 6.0, 159.686, 0.995, 1.025, 0.996, 0.342
2023-01-09 13:46:00, 14234, 7933, 0.0, 14.1, 69.0, 582.1, 5.0, 159.295, 0.993, 1.025, 0.998, 0.349
2023-01-09 12:46:00, 14119, 7821, 0.0, 14.1, 70.0, 581.8, 4.0, 159.658, 0.991, 1.024, 0.996, 0.367
2023-01-09 11:46:00, 14335, 7831, 0.0, 14.3, 76.0, 581.6, 2.0, 159.024, 0.989, 1.023, 1.000, 0.345
2023-01-09 10:46:00, 14148, 7964, 0.0, 14.3, 90.0, 581.2, 0.0, 158.815, 0.986, 1.024, 1.001, 0.365
2023-01-09 09:46:00, 14365, 7843, 0.0, 14.3, 90.0, 580.7, 0.0, 158.519, 0.982, 1.024, 1.003, 0.346
2023-01-09 08:46:00, 14354, 7912, 0.0, 13.8, 84.0, 580.5, 0.0, 158.784, 0.981, 1.022, 1.001, 0.354
2023-01-09 07:46:00, 14307, 7934, 0.0, 12.2, 80.0, 580.7, 1.0, 158.709, 0.982, 1.022, 1.002, 0.356
2023-01-09 06:46:00, 14352, 8011, 0.0, 10.1, 82.0, 581.0, 1.0, 158.722, 0.985, 1.023, 1.002, 0.346
2023-01-09 05:46:00, 13956, 7888, 0.0, 5.7, 82.0, 581.5, 1.0, 158.851, 0.989, 1.023, 1.001, 0.382
2023-01-09 04:46:00, 14185, 8063, 0.0, 12.7, 80.0, 582.2, 2.0, 157.945, 0.994, 1.024, 1.007, 0.342
2023-01-09 03:46:00, 14277, 7801, 0.0, 11.5, 91.0, 582.6, 1.0, 158.498, 0.997, 1.026, 1.003, 0.332
2023-01-09 02:46:00, 13854, 7699, 0.0, 23.2, 92.0, 582.9, 1.0, 158.209, 0.999, 1.026, 1.005, 0.367
2023-01-09 01:46:00, 13989, 7808, 0.0, 12.8, 86.0, 583.0, 2.0, 157.972, 1.000, 1.026, 1.006, 0.351
2023-01-09 00:46:00, 14232, 7837, 0.0, 12.8, 88.0, 582.4, 2.0, 158.008, 0.995, 1.026, 1.006, 0.335
2023-01-08 23:46:00, 14103, 8012, 0.0, 12.9, 72.0, 581.3, 3.0, 158.948, 0.987, 1.023, 1.000, 0.371
2023-01-08 22:46:00, 14113, 7936, 0.0, 12.9, 75.0, 581.4, 2.0, 158.627, 0.988, 1.023, 1.002, 0.365
2023-01-08 21:46:00, 14153, 7901, 0.0, 12.9, 82.0, 581.5, 1.0, 158.503, 0.989, 1.023, 1.003, 0.358
2023-01-08 20:46:00, 14112, 7891, 0.0, 13.0, 80.0, 581.1, 3.0, 158.869, 0.985, 1.026, 1.001, 0.367
2023-01-08 19:46:00, 14119, 7961, 0.0, 13.1, 81.0, 581.3, 3.0, 158.342, 0.987, 1.026, 1.004, 0.359
2023-01-08 18:46:00, 14140, 7953, 0.0, 13.4, 75.0, 581.5, 6.0, 159.088, 0.989, 1.029, 0.999, 0.357
2023-01-08 17:46:00, 14095, 7869, 0.0, 14.6, 73.0, 582.2, 7.0, 158.855, 0.994, 1.031, 1.001, 0.349
2023-01-08 16:46:00, 14066, 7879, 0.0, 13.4, 75.0, 582.7, 5.0, 159.596, 0.998, 1.028, 0.996, 0.357
2023-01-08 15:46:00, 14147, 7774, 0.0, 13.7, 78.0, 583.1, 5.0, 159.700, 1.001, 1.029, 0.996, 0.344
2023-01-08 14:46:00, 13843, 7725, 0.0, 14.6, 76.0, 583.3, 5.0, 159.205, 1.002, 1.028, 0.999, 0.370
2023-01-08 13:46:00, 13937, 7704, 0.0, 13.6, 77.0, 583.4, 4.0, 159.106, 1.003, 1.026, 0.999, 0.362
2023-01-08 12:46:00, 14088, 7783, 0.0, 14.0, 75.0, 583.1, 4.0, 159.489, 1.001, 1.026, 0.997, 0.352
2023-01-08 11:46:00, 14058, 7725, 0.0, 12.2, 78.0, 582.8, 3.0, 158.829, 0.998, 1.025, 1.001, 0.355
2023-01-08 10:46:00, 13948, 7861, 0.0, 14.1, 87.0, 582.4, 1.0, 158.407, 0.995, 1.024, 1.004, 0.368
2023-01-08 09:46:00, 14189, 7981, 0.0, 12.2, 87.0, 582.0, 0.0, 158.388, 0.992, 1.023, 1.004, 0.349
2023-01-08 08:46:00, 14324, 7945, 0.0, 12.2, 88.0, 581.6, 0.0, 158.405, 0.989, 1.023, 1.004, 0.341
2023-01-08 07:46:00, 14047, 7985, 0.0, 14.3, 88.0, 581.6, 0.0, 158.195, 0.989, 1.023, 1.005, 0.366
2023-01-08 06:46:00, 14029, 8022, 0.0, 13.3, 88.0, 581.7, 0.0, 158.042, 0.990, 1.023, 1.006, 0.365
2023-01-08 05:46:00, 14169, 7947, 0.0, 14.2, 90.0, 581.9, 0.0, 158.464, 0.992, 1.024, 1.003, 0.351
2023-01-08 04:46:00, 13986, 8075, 0.0, 12.2, 89.0, 582.5, 0.0, 158.954, 0.996, 1.023, 1.000, 0.369
2023-01-08 03:46:00, 13873, 7901, 0.0, 23.2, 88.0, 583.0, 1.0, 158.410, 1.000, 1.025, 1.004, 0.367
2023-01-08 02:46:00, 13847, 7911, 0.0, 5.8, 84.0, 583.2, 2.0, 158.305, 1.002, 1.025, 1.004, 0.367
2023-01-08 01:46:00, 14290, 7695, 0.0, 11.6, 85.0, 582.7, 2.0, 158.587, 0.998, 1.026, 1.002, 0.331
2023-01-08 00:46:00, 13834, 8126, 0.0, 23.2, 88.0, 582.3, 1.0, 158.575, 0.995, 1.025, 1.003, 0.380
2023-01-07 23:46:00, 14233, 8058, 0.0, 6.4, 86.0, 581.7, 2.0, 158.520, 0.990, 1.026, 1.003, 0.345
2023-01-07 22:46:00, 14203, 8218, 0.0, 12.9, 86.0, 581.0, 2.0, 158.904, 0.985, 1.026, 1.000, 0.359
2023-01-07 21:46:00, 14210, 8202, 0.0, 13.0, 87.0, 581.0, 2.0, 159.226, 0.985, 1.026, 0.998, 0.361
2023-01-07 20:46:00, 14030, 8088, 0.0, 13.1, 86.0, 580.8, 2.0, 159.104, 0.983, 1.026, 0.999, 0.381
2023-01-07 19:47:00, 14119, 8102, 0.0, 13.1, 92.0, 581.8, 1.0, 158.431, 0.991, 1.026, 1.003, 0.355
2023-01-07 18:46:00, 14244, 7858, 0.0, 14.2, 75.0, 582.1, 6.0, 159.861, 0.993, 1.029, 0.995, 0.347
2023-01-07 17:46:00, 14167, 8019, 0.0, 14.6, 70.0, 582.5, 7.0, 160.405, 0.996, 1.029, 0.991, 0.356
2023-01-07 16:46:00, 14211, 7780, 0.0, 14.5, 77.0, 582.9, 4.0, 160.416, 0.999, 1.026, 0.991, 0.351
2023-01-07 15:46:00, 13893, 7792, 0.0, 14.7, 77.0, 583.2, 4.0, 159.809, 1.002, 1.026, 0.995, 0.374
2023-01-07 14:46:00, 13893, 7825, 0.0, 13.4, 79.0, 583.3, 4.0, 160.148, 1.002, 1.027, 0.993, 0.375
2023-01-07 13:46:00, 14185, 7849, 0.0, 14.3, 63.0, 583.2, 5.0, 160.194, 1.002, 1.023, 0.992, 0.352
2023-01-07 12:46:00, 14293, 7752, 0.0, 13.8, 63.0, 582.9, 4.0, 159.564, 0.999, 1.022, 0.996, 0.342
2023-01-07 11:46:00, 14443, 8083, 0.0, 5.8, 71.0, 582.6, 2.0, 159.071, 0.997, 1.021, 0.999, 0.328
2023-01-07 10:46:00, 14437, 8025, 0.0, 14.3, 68.0, 582.0, 2.0, 159.579, 0.992, 1.020, 0.996, 0.341
2023-01-07 09:46:00, 14546, 7808, 0.0, 22.8, 76.0, 581.5, 1.0, 159.050, 0.989, 1.021, 1.000, 0.328
2023-01-07 08:46:00, 14487, 7966, 0.0, 13.8, 77.0, 581.2, 0.0, 158.813, 0.986, 1.020, 1.001, 0.337
2023-01-07 07:46:00, 14610, 7927, 0.0, 14.3, 78.0, 581.0, 0.0, 158.523, 0.985, 1.020, 1.003, 0.325
2023-01-07 06:46:00, 14419, 7850, 0.0, 14.3, 82.0, 581.1, 0.0, 158.476, 0.985, 1.021, 1.003, 0.341
2023-01-07 05:46:00, 14457, 7925, 0.0, 13.8, 79.0, 581.3, 0.0, 157.878, 0.987, 1.021, 1.007, 0.330
2023-01-07 04:46:00, 14423, 7944, 0.0, 12.2, 78.0, 581.8, 1.0, 158.374, 0.991, 1.022, 1.004, 0.330
2023-01-07 03:46:00, 14249, 7889, 0.0, 12.2, 79.0, 582.0, 1.0, 157.508, 0.992, 1.022, 1.009, 0.338
2023-01-07 02:46:00, 14217, 7998, 0.0, 5.8, 88.0, 582.2, 0.0, 157.561, 0.994, 1.023, 1.009, 0.337
2023-01-07 01:46:00, 14216, 7914, 0.0, 6.4, 86.0, 581.8, 2.0, 157.824, 0.991, 1.026, 1.007, 0.340
2023-01-07 00:46:00, 14232, 8068, 0.0, 12.9, 90.0, 581.2, 2.0, 157.788, 0.986, 1.027, 1.008, 0.343
2023-01-06 23:46:00, 14190, 8012, 0.0, 13.0, 84.0, 580.6, 3.0, 157.539, 0.982, 1.027, 1.009, 0.351
2023-01-06 22:46:00, 14252, 8013, 0.0, 13.1, 78.0, 580.3, 5.0, 156.149, 0.979, 1.029, 1.018, 0.335
2023-01-06 21:47:00, 14359, 7956, 0.0, 14.3, 75.0, 580.2, 5.0, 156.597, 0.979, 1.028, 1.015, 0.330
2023-01-06 20:46:00, 14654, 7977, 0.0, 13.3, 75.0, 580.3, 4.0, 157.152, 0.979, 1.026, 1.012, 0.311
2023-01-06 19:46:00, 14238, 8009, 0.0, 14.3, 87.0, 580.9, 3.0, 157.223, 0.984, 1.028, 1.011, 0.340
2023-01-06 18:46:00, 14319, 7960, 0.0, 14.2, 79.0, 581.1, 4.0, 158.631, 0.985, 1.027, 1.002, 0.344
2023-01-06 17:46:00, 14230, 8005, 0.0, 14.2, 67.0, 581.3, 6.0, 159.570, 0.987, 1.026, 0.996, 0.359
2023-01-06 16:46:00, 14251, 7964, 0.0, 14.3, 93.0, 581.8, 1.0, 159.541, 0.991, 1.026, 0.996, 0.352
2023-01-06 15:46:00, 14335, 8004, 0.0, 14.6, 83.0, 581.9, 4.0, 160.004, 0.992, 1.028, 0.994, 0.342
2023-01-06 14:46:00, 14302, 8023, 0.0, 14.6, 65.0, 582.1, 6.0, 160.688, 0.993, 1.025, 0.989, 0.355
2023-01-06 13:46:00, 14175, 7999, 0.0, 14.6, 78.0, 581.9, 4.0, 160.678, 0.992, 1.027, 0.989, 0.366
2023-01-06 12:46:00, 14535, 7913, 0.0, 5.8, 78.0, 581.7, 2.0, 161.408, 0.990, 1.023, 0.985, 0.345
2023-01-06 11:46:00, 14147, 7930, 0.0, 10.1, 74.0, 581.3, 2.0, 160.977, 0.987, 1.022, 0.988, 0.385
2023-01-06 10:46:00, 14239, 7945, 0.0, 13.8, 85.0, 580.9, 0.0, 161.552, 0.984, 1.022, 0.984, 0.386
2023-01-06 09:46:00, 14106, 7939, 0.0, 7.2, 88.0, 580.7, 0.0, 160.766, 0.982, 1.023, 0.989, 0.395
2023-01-06 08:46:00, 14329, 8003, 0.0, 12.2, 86.0, 580.2, 1.0, 159.332, 0.979, 1.024, 0.998, 0.361
2023-01-06 07:46:00, 14225, 7905, 0.0, 22.8, 82.0, 580.3, 1.0, 159.174, 0.979, 1.023, 0.999, 0.371
2023-01-06 06:46:00, 14054, 7972, 0.0, 6.3, 82.0, 580.8, 1.0, 158.676, 0.983, 1.023, 1.002, 0.379
2023-01-06 05:46:00, 13976, 7874, 0.0, 23.2, 82.0, 580.9, 2.0, 158.412, 0.984, 1.025, 1.004, 0.380
2023-01-06 04:46:00, 14024, 7933, 0.0, 23.2, 86.0, 581.3, 1.0, 157.828, 0.987, 1.024, 1.007, 0.367
2023-01-06 03:46:00, 14279, 7919, 0.0, 11.6, 90.0, 581.8, 0.0, 157.590, 0.991, 1.024, 1.009, 0.334
2023-01-06 02:46:00, 14195, 7880, 0.0, 5.8, 94.0, 581.8, 1.0, 157.740, 0.991, 1.026, 1.008, 0.341
2023-01-06 01:46:00, 14247, 7877, 0.0, 12.2, 89.0, 581.0, 1.0, 157.765, 0.985, 1.025, 1.008, 0.345
2023-01-06 00:46:00, 14591, 8101, 0.0, 11.6, 88.0, 580.5, 1.0, 158.345, 0.981, 1.025, 1.004, 0.325
2023-01-05 23:46:00, 14516, 8152, 0.0, 13.0, 86.0, 579.8, 2.0, 157.999, 0.976, 1.026, 1.006, 0.334
2023-01-05 22:46:00, 14680, 7975, 0.0, 13.1, 81.0, 579.4, 4.0, 158.810, 0.973, 1.028, 1.001, 0.327
2023-01-05 21:46:00, 14240, 8115, 0.0, 13.3, 82.0, 579.5, 5.0, 158.836, 0.973, 1.030, 1.001, 0.366
2023-01-05 20:46:00, 14395, 8051, 0.0, 14.3, 87.0, 579.9, 3.0, 158.915, 0.976, 1.028, 1.000, 0.351
2023-01-05 19:46:00, 14292, 8184, 0.0, 13.8, 88.0, 580.2, 2.0, 158.502, 0.979, 1.026, 1.003, 0.355
2023-01-05 18:46:00, 13911, 7951, 0.0, 14.7, 84.0, 580.4, 4.0, 158.446, 0.980, 1.029, 1.003, 0.389
2023-01-05 17:46:00, 14220, 7825, 0.0, 13.5, 88.0, 580.9, 2.0, 157.829, 0.984, 1.026, 1.007, 0.349
2023-01-05 16:46:00, 14196, 7928, 0.0, 14.6, 81.0, 581.2, 5.0, 157.533, 0.986, 1.030, 1.009, 0.341
2023-01-05 15:46:00, 14202, 7864, 0.0, 13.8, 82.0, 581.6, 4.0, 157.812, 0.989, 1.028, 1.007, 0.341
2023-01-05 14:46:00, 14168, 7983, 0.0, 14.0, 83.0, 581.8, 3.0, 158.814, 0.991, 1.027, 1.001, 0.351
2023-01-05 13:46:00, 14072, 7909, 0.0, 13.5, 92.0, 581.8, 2.0, 157.440, 0.991, 1.028, 1.010, 0.347
2023-01-05 12:46:00, 14311, 8129, 0.0, 6.5, 97.0, 581.5, 1.0, 158.246, 0.989, 1.027, 1.005, 0.335
2023-01-05 11:46:00, 14414, 8135, 0.0, 11.6, 93.0, 581.0, 1.0, 157.673, 0.985, 1.026, 1.008, 0.329
2023-01-05 10:46:00, 14093, 8022, 0.0, 10.1, 97.0, 580.5, 0.0, 157.188, 0.981, 1.025, 1.011, 0.362
2023-01-05 09:47:00, 14318, 7911, 0.0, 10.1, 96.0, 580.0, 0.0, 157.035, 0.977, 1.025, 1.012, 0.344
2023-01-05 08:46:00, 14252, 7940, 0.0, 22.8, 93.0, 579.8, 0.0, 157.017, 0.976, 1.024, 1.013, 0.352
2023-01-05 07:46:00, 14508, 8035, 0.0, 13.8, 97.0, 579.8, 0.0, 157.827, 0.976, 1.025, 1.007, 0.335
2023-01-05 06:46:00, 14149, 8001, 0.0, 5.7, 97.0, 579.9, 0.0, 158.017, 0.976, 1.025, 1.006, 0.371
2023-01-05 05:46:00, 14328, 7927, 0.0, 6.4, 94.0, 580.5, 0.0, 157.932, 0.981, 1.025, 1.007, 0.344
2023-01-05 04:46:00, 14209, 7889, 0.0, 12.8, 88.0, 580.7, 1.0, 157.381, 0.982, 1.025, 1.010, 0.350
2023-01-05 03:46:00, 14207, 8055, 0.0, 12.8, 89.0, 580.9, 1.0, 158.219, 0.984, 1.025, 1.005, 0.355
2023-01-05 02:46:00, 14195, 7967, 0.0, 12.8, 92.0, 581.3, 0.0, 158.230, 0.987, 1.024, 1.005, 0.353
2023-01-05 01:46:00, 14574, 8010, 0.0, 12.9, 81.0, 580.9, 3.0, 157.816, 0.984, 1.026, 1.007, 0.317
2023-01-05 00:46:00, 14581, 7935, 0.0, 12.9, 86.0, 580.6, 2.0, 157.673, 0.982, 1.026, 1.008, 0.318
2023-01-04 23:46:00, 14543, 7892, 0.0, 13.0, 82.0, 580.0, 3.0, 157.421, 0.977, 1.026, 1.010, 0.325
2023-01-04 22:46:00, 14646, 8086, 0.0, 13.0, 77.0, 579.3, 3.0, 156.764, 0.972, 1.025, 1.014, 0.319
2023-01-04 21:46:00, 14502, 8010, 0.0, 13.2, 64.0, 579.6, 5.0, 156.784, 0.974, 1.023, 1.014, 0.331
2023-01-04 20:46:00, 14517, 7957, 0.0, 14.2, 61.0, 579.7, 6.0, 156.310, 0.975, 1.024, 1.017, 0.324
2023-01-04 19:46:00, 14475, 8146, 0.0, 14.2, 62.0, 579.8, 6.0, 155.334, 0.976, 1.024, 1.023, 0.319
2023-01-04 18:46:00, 14283, 8003, 0.0, 14.2, 65.0, 580.0, 5.0, 155.376, 0.977, 1.024, 1.023, 0.334
2023-01-04 17:46:00, 14183, 7971, 0.0, 14.2, 72.0, 580.4, 6.0, 155.333, 0.980, 1.028, 1.023, 0.335
2023-01-04 16:46:00, 14463, 8065, 0.0, 14.2, 71.0, 580.6, 6.0, 155.636, 0.982, 1.028, 1.021, 0.310
2023-01-04 15:46:00, 14190, 7936, 0.0, 14.6, 86.0, 581.1, 6.0, 155.328, 0.985, 1.034, 1.024, 0.319
2023-01-04 14:46:00, 14285, 7941, 0.0, 14.6, 79.0, 581.0, 5.0, 156.512, 0.985, 1.029, 1.016, 0.326
2023-01-04 13:46:00, 14006, 8084, 0.0, 14.5, 74.0, 580.9, 5.0, 156.792, 0.984, 1.027, 1.014, 0.359
2023-01-04 12:46:00, 14374, 8003, 0.0, 14.0, 79.0, 580.6, 5.0, 158.461, 0.982, 1.029, 1.003, 0.339
2023-01-04 11:46:00, 14287, 8000, 0.0, 13.8, 83.0, 580.4, 3.0, 158.963, 0.980, 1.027, 1.000, 0.357
2023-01-04 10:46:00, 14344, 7918, 0.0, 12.2, 92.0, 580.0, 0.0, 159.448, 0.977, 1.024, 0.997, 0.364
2023-01-04 09:46:00, 14320, 7805, 0.0, 14.3, 86.0, 579.3, 1.0, 159.769, 0.972, 1.024, 0.995, 0.377
2023-01-04 08:46:00, 14275, 8117, 0.0, 13.8, 84.0, 579.0, 1.0, 159.914, 0.970, 1.024, 0.994, 0.386
2023-01-04 07:46:00, 14576, 7942, 0.0, 12.2, 85.0, 579.0, 1.0, 159.804, 0.970, 1.024, 0.995, 0.354
2023-01-04 06:46:00, 14294, 8098, 0.0, 5.8, 84.0, 579.4, 1.0, 159.533, 0.973, 1.024, 0.997, 0.375
2023-01-04 05:46:00, 14508, 8168, 0.0, 12.2, 87.0, 579.6, 1.0, 158.607, 0.974, 1.024, 1.002, 0.345
2023-01-04 04:46:00, 14307, 7921, 0.0, 5.8, 87.0, 579.8, 1.0, 158.855, 0.976, 1.024, 1.001, 0.363
2023-01-04 03:46:00, 14255, 8027, 0.0, 14.1, 90.0, 580.2, 1.0, 158.354, 0.979, 1.025, 1.004, 0.358
2023-01-04 02:46:00, 14262, 8073, 0.0, 12.2, 92.0, 580.6, 1.0, 157.796, 0.982, 1.026, 1.008, 0.347
2023-01-04 01:46:00, 14391, 8027, 0.0, 11.6, 85.0, 580.1, 2.0, 158.394, 0.978, 1.026, 1.004, 0.345
2023-01-04 00:46:00, 14387, 8092, 0.0, 12.9, 85.0, 579.7, 2.0, 159.714, 0.975, 1.026, 0.995, 0.362
2023-01-03 23:46:00, 14553, 8248, 0.0, 13.0, 82.0, 579.3, 3.0, 159.946, 0.972, 1.026, 0.994, 0.352
2023-01-03 22:46:00, 14707, 8278, 0.0, 13.1, 70.0, 578.3, 5.0, 160.436, 0.964, 1.026, 0.991, 0.353
2023-01-03 21:46:00, 14312, 8123, 0.0, 13.6, 70.0, 578.4, 5.0, 160.122, 0.965, 1.026, 0.993, 0.388
2023-01-03 20:46:00, 14303, 8201, 0.0, 14.3, 68.0, 578.6, 5.0, 159.993, 0.967, 1.025, 0.994, 0.386
2023-01-03 19:46:00, 14407, 7892, 0.0, 14.1, 80.0, 579.3, 5.0, 160.369, 0.972, 1.029, 0.991, 0.366
2023-01-03 18:46:00, 14105, 8249, 0.0, 14.3, 80.0, 579.7, 4.0, 160.505, 0.975, 1.027, 0.991, 0.397
2023-01-03 17:46:00, 13914, 8143, 0.0, 14.7, 84.0, 580.0, 3.0, 160.467, 0.977, 1.027, 0.991, 0.416
2023-01-03 16:46:00, 14040, 8184, 0.0, 13.5, 94.0, 580.6, 1.0, 160.626, 0.982, 1.026, 0.990, 0.396
2023-01-03 15:46:00, 14026, 8150, 0.0, 13.3, 93.0, 580.9, 2.0, 160.439, 0.984, 1.028, 0.991, 0.390
2023-01-03 14:46:00, 13998, 8181, 0.0, 13.7, 83.0, 581.4, 5.0, 161.124, 0.988, 1.030, 0.987, 0.390
2023-01-03 13:46:00, 14398, 8341, 0.0, 14.6, 73.0, 581.2, 5.0, 160.802, 0.986, 1.027, 0.989, 0.353
2023-01-03 12:46:00, 14139, 8194, 0.0, 14.1, 68.0, 580.8, 4.0, 160.266, 0.983, 1.023, 0.992, 0.385
2023-01-03 11:46:00, 14430, 8277, 0.0, 5.8, 82.0, 580.6, 2.0, 160.489, 0.982, 1.025, 0.991, 0.355
2023-01-03 10:46:00, 14169, 8140, 0.0, 13.3, 90.0, 580.3, 0.0, 160.386, 0.979, 1.024, 0.991, 0.388
2023-01-03 09:46:00, 14375, 8295, 0.0, 12.2, 90.0, 579.7, 0.0, 160.088, 0.975, 1.024, 0.993, 0.369
2023-01-03 08:46:00, 14211, 8075, 0.0, 12.2, 89.0, 579.5, 1.0, 160.305, 0.973, 1.025, 0.992, 0.390
2023-01-03 07:46:00, 14034, 8224, 0.0, 5.8, 96.0, 579.7, 0.0, 160.247, 0.975, 1.025, 0.992, 0.406
2023-01-03 06:46:00, 13806, 8323, 0.0, 7.2, 90.0, 579.9, 1.0, 160.509, 0.976, 1.025, 0.990, 0.436
2023-01-03 05:46:00, 13982, 8073, 0.0, 6.3, 89.0, 580.2, 1.0, 159.727, 0.979, 1.025, 0.995, 0.401
2023-01-03 04:46:00, 13895, 8221, 0.0, 12.2, 91.0, 580.7, 1.0, 160.411, 0.982, 1.026, 0.991, 0.411
